"ID","target"
19932,0.055592
19933,0.018040
19934,0.134012
19935,0.047924
19936,0.244924
19937,0.315498
19939,0.065118
19941,0.090035
19945,0.162731
19946,0.709950
19947,0.057490
19950,0.105473
19952,0.196155
19958,0.032241
19959,0.019813
19960,0.534896
19961,0.112181
19962,0.054473
19963,0.091771
19965,0.152643
19967,0.076473
19968,0.062635
19969,0.205992
19970,0.068384
19971,0.165265
19972,0.110961
19974,0.055215
19975,0.043278
19979,0.038312
19980,0.177737
19984,0.138299
19986,0.099897
19987,0.035987
19992,0.619312
19993,0.031798
19994,0.071689
19995,0.070976
19996,0.107273
19998,0.099361
19999,0.036921
20000,0.067564
20002,0.050218
20003,0.353813
20004,0.069561
20006,0.035561
20007,0.351760
20008,0.210960
20012,0.389030
20013,0.695907
20017,0.129340
20021,0.437718
20022,0.037073
20023,0.117124
20024,0.099845
20025,0.022279
20026,0.046934
20029,0.261044
20030,0.110513
20034,0.021153
20035,0.180253
20036,0.076852
20037,0.077389
20038,0.055464
20041,0.246384
20047,0.794133
20051,0.109325
20052,0.018392
20053,0.489478
20054,0.682075
20055,0.126281
20056,0.337797
20061,0.029398
20063,0.244738
20064,0.012088
20065,0.032438
20067,0.587397
20068,0.017814
20069,0.471278
20070,0.038521
20071,0.079732
20073,0.057124
20074,0.060189
20075,0.035710
20076,0.070076
20078,0.033533
20080,0.019663
20081,0.474931
20083,0.455028
20084,0.036513
20085,0.030498
20087,0.097306
20089,0.015325
20091,0.533743
20092,0.280475
20094,0.135476
20096,0.080347
20097,0.068781
20098,0.245874
20102,0.081449
20106,0.214952
20108,0.030468
20109,0.049970
20110,0.213059
20112,0.091282
20113,0.053913
20116,0.039881
20118,0.352119
20120,0.096370
20122,0.423673
20125,0.077070
20126,0.088380
20130,0.685227
20132,0.040049
20133,0.140041
20134,0.074296
20135,0.591871
20136,0.386695
20137,0.030936
20138,0.657261
20139,0.010959
20141,0.029718
20143,0.218417
20144,0.460623
20148,0.043286
20149,0.119929
20150,0.053427
20158,0.130436
20159,0.540513
20161,0.349542
20162,0.059419
20170,0.050963
20173,0.029110
20176,0.059285
20177,0.077911
20178,0.099833
20179,0.266931
20180,0.062536
20182,0.030896
20184,0.332135
20186,0.380950
20187,0.138025
20190,0.103861
20191,0.113429
20192,0.572291
20194,0.085792
20195,0.181862
20198,0.068099
20200,0.138615
20201,0.168445
20202,0.677819
20203,0.248076
20204,0.045046
20206,0.096904
20208,0.114455
20210,0.176849
20211,0.031341
20213,0.307871
20214,0.125742
20216,0.618455
20218,0.025235
20220,0.579248
20221,0.096047
20223,0.018829
20225,0.071471
20226,0.696737
20228,0.021996
20229,0.028077
20230,0.045362
20234,0.143864
20235,0.075875
20236,0.028096
20237,0.657218
20239,0.142927
20242,0.370398
20244,0.023579
20245,0.036520
20247,0.046554
20248,0.036918
20250,0.052188
20252,0.410952
20254,0.027045
20256,0.071751
20257,0.386139
20258,0.034560
20262,0.055502
20263,0.287136
20264,0.758204
20266,0.206250
20268,0.033445
20269,0.030904
20271,0.088817
20272,0.197856
20273,0.093418
20275,0.091030
20276,0.139840
20277,0.084821
20278,0.078229
20279,0.074494
20281,0.128247
20284,0.036098
20287,0.229020
20288,0.874238
20290,0.020658
20298,0.842074
20299,0.031906
20300,0.016180
20302,0.019428
20305,0.042568
20307,0.078875
20308,0.161111
20310,0.707029
20311,0.461284
20315,0.288228
20316,0.132879
20317,0.035953
20323,0.029406
20324,0.072013
20326,0.332723
20327,0.568277
20330,0.059881
20334,0.056837
20337,0.056201
20340,0.021910
20341,0.057322
20342,0.082390
20344,0.663737
20346,0.074138
20350,0.017459
20351,0.288972
20355,0.227606
20356,0.059547
20357,0.021886
20358,0.042118
20359,0.161066
20360,0.039784
20361,0.098097
20363,0.034676
20365,0.077273
20367,0.066870
20372,0.135919
20373,0.033806
20375,0.086172
20378,0.829124
20379,0.180417
20381,0.314125
20382,0.072986
20383,0.236688
20384,0.067081
20385,0.073409
20386,0.050003
20387,0.022957
20388,0.035392
20390,0.022847
20391,0.011551
20392,0.095694
20396,0.298719
20398,0.100752
20400,0.054610
20401,0.097412
20402,0.260636
20404,0.154839
20405,0.015961
20409,0.095259
20415,0.085787
20418,0.183421
20419,0.062041
20420,0.212249
20421,0.074655
20423,0.092754
20431,0.059553
20432,0.039512
20434,0.030398
20436,0.052335
20438,0.094863
20439,0.062349
20441,0.335094
20443,0.039257
20447,0.025648
20449,0.254804
20450,0.025034
20451,0.300171
20453,0.130455
20457,0.557157
20458,0.059110
20459,0.025867
20460,0.239499
20461,0.171743
20463,0.043851
20464,0.070309
20465,0.011109
20466,0.044827
20467,0.076663
20468,0.260273
20469,0.118224
20470,0.382929
20471,0.069306
20472,0.011256
20473,0.048535
20474,0.278977
20475,0.021772
20478,0.066465
20479,0.019658
20480,0.317369
20482,0.135451
20485,0.025727
20490,0.011175
20491,0.085112
20502,0.080691
20505,0.039950
20506,0.391234
20507,0.238306
20509,0.105345
20510,0.336479
20514,0.016893
20516,0.198853
20520,0.116220
20521,0.278733
20522,0.033191
20524,0.032742
20525,0.022591
20526,0.220170
20527,0.164326
20530,0.247306
20533,0.409941
20538,0.708475
20539,0.067982
20540,0.032844
20541,0.576271
20542,0.154169
20546,0.277485
20549,0.068012
20550,0.037383
20551,0.288724
20553,0.037597
20554,0.068048
20555,0.064396
20557,0.801083
20558,0.029272
20559,0.032834
20560,0.137951
20561,0.050867
20563,0.230632
20566,0.026568
20567,0.096843
20569,0.047571
20570,0.057787
20573,0.451647
20574,0.422513
20581,0.221217
20582,0.032256
20585,0.220788
20586,0.078948
20587,0.261614
20589,0.525944
20593,0.121617
20594,0.734629
20595,0.032665
20597,0.050688
20598,0.057390
20602,0.033544
20605,0.214746
20608,0.039763
20609,0.677152
20611,0.259851
20612,0.012122
20613,0.308633
20615,0.050129
20616,0.219100
20617,0.048442
20620,0.101025
20621,0.255580
20623,0.239248
20625,0.029627
20626,0.069726
20627,0.075501
20631,0.413713
20632,0.037081
20634,0.055990
20635,0.033141
20636,0.061864
20637,0.055423
20642,0.384373
20643,0.300156
20646,0.048265
20647,0.079079
20649,0.077687
20651,0.037161
20653,0.394349
20656,0.212224
20657,0.080244
20659,0.083873
20660,0.099418
20661,0.089947
20662,0.073072
20664,0.352003
20667,0.756471
20669,0.173320
20672,0.187386
20674,0.085380
20676,0.046946
20677,0.026858
20678,0.024261
20682,0.018194
20683,0.017533
20684,0.245955
20685,0.290233
20687,0.123885
20688,0.094697
20690,0.865265
20693,0.534583
20696,0.737812
20697,0.044039
20699,0.142194
20700,0.033897
20704,0.165227
20706,0.020974
20707,0.652445
20711,0.055241
20712,0.362195
20715,0.027746
20717,0.013323
20718,0.089510
20719,0.034921
20721,0.700434
20724,0.026941
20727,0.124477
20731,0.341887
20734,0.071272
20737,0.077873
20743,0.320759
20744,0.161166
20746,0.036393
20748,0.023122
20749,0.700478
20750,0.336225
20752,0.014537
20753,0.052477
20754,0.376607
20755,0.237398
20757,0.360304
20758,0.015449
20759,0.298817
20760,0.039630
20761,0.023804
20763,0.014738
20765,0.034319
20766,0.062495
20768,0.221904
20769,0.180950
20771,0.040467
20772,0.130260
20773,0.046191
20780,0.359090
20782,0.648243
20783,0.176688
20784,0.042763
20785,0.158503
20790,0.669157
20791,0.098136
20792,0.406187
20793,0.188899
20799,0.119375
20801,0.028690
20803,0.154599
20804,0.018562
20810,0.024990
20811,0.031918
20812,0.656984
20815,0.040918
20817,0.046253
20819,0.164284
20821,0.141253
20824,0.062660
20829,0.671104
20830,0.495682
20831,0.047428
20834,0.051091
20835,0.053430
20836,0.024976
20837,0.014043
20838,0.019856
20841,0.297143
20842,0.122397
20843,0.774797
20846,0.030555
20848,0.081743
20849,0.162445
20855,0.033835
20856,0.068491
20859,0.050368
20860,0.068067
20861,0.113578
20863,0.051954
20864,0.267761
20866,0.098994
20870,0.114888
20873,0.716172
20874,0.056876
20876,0.051651
20878,0.014253
20880,0.034106
20882,0.039665
20883,0.029345
20884,0.177702
20885,0.531882
20886,0.252287
20888,0.031504
20890,0.022569
20892,0.035304
20893,0.396253
20895,0.020283
20896,0.190620
20898,0.866235
20902,0.713253
20906,0.040060
20907,0.097399
20908,0.705757
20909,0.070249
20911,0.093992
20913,0.038489
20917,0.053122
20921,0.083805
20922,0.027728
20924,0.652559
20928,0.583027
20931,0.022913
20933,0.035279
20936,0.396656
20939,0.244722
20940,0.117271
20941,0.259459
20942,0.199925
20943,0.294816
20944,0.165876
20945,0.037393
20946,0.017145
20947,0.570863
20950,0.100289
20951,0.020421
20952,0.036195
20953,0.844973
20954,0.064157
20958,0.035471
20959,0.376386
20961,0.031101
20963,0.076449
20964,0.032586
20967,0.060672
20968,0.119185
20969,0.065783
20970,0.219777
20971,0.044770
20972,0.075238
20974,0.092492
20975,0.022734
20976,0.253482
20977,0.055626
20978,0.200257
20979,0.024574
20981,0.034362
20982,0.525539
20983,0.167362
20984,0.157348
20987,0.071549
20990,0.451520
20992,0.286158
20997,0.097985
20998,0.547532
21005,0.159538
21006,0.093929
21010,0.210998
21011,0.478258
21012,0.019706
21013,0.811356
21018,0.020133
21020,0.066017
21021,0.054577
21022,0.122617
21023,0.687012
21024,0.104553
21027,0.272310
21028,0.090418
21029,0.066386
21030,0.093681
21032,0.018153
21034,0.043304
21035,0.049447
21038,0.170084
21039,0.081932
21040,0.113264
21041,0.041663
21046,0.070869
21047,0.278828
21048,0.184510
21049,0.082067
21051,0.118161
21055,0.231717
21061,0.022987
21065,0.097916
21066,0.026203
21068,0.084178
21069,0.789213
21071,0.023065
21073,0.294210
21076,0.545381
21081,0.035044
21083,0.630257
21084,0.044338
21085,0.503389
21089,0.248796
21091,0.355989
21092,0.096853
21099,0.031843
21105,0.026964
21106,0.366377
21107,0.020429
21109,0.034043
21111,0.016015
21112,0.090665
21113,0.332922
21115,0.098789
21117,0.089553
21118,0.036822
21119,0.071033
21120,0.130995
21122,0.234369
21123,0.137829
21127,0.088632
21128,0.045239
21129,0.025655
21131,0.403420
21136,0.861339
21137,0.043881
21139,0.087983
21142,0.148745
21143,0.898199
21144,0.421755
21145,0.009618
21150,0.319264
21151,0.027550
21156,0.013922
21162,0.061235
21163,0.030863
21164,0.158305
21165,0.570192
21172,0.324836
21173,0.413020
21184,0.524072
21188,0.103914
21192,0.050387
21194,0.121203
21195,0.081183
21196,0.060002
21197,0.346978
21198,0.700171
21201,0.097060
21203,0.733872
21206,0.043714
21208,0.195697
21211,0.221037
21213,0.038325
21214,0.065487
21217,0.660280
21225,0.084451
21229,0.083700
21230,0.130057
21231,0.056388
21236,0.035975
21237,0.312214
21238,0.053421
21239,0.510959
21243,0.114226
21244,0.067497
21245,0.109034
21246,0.150036
21248,0.043688
21249,0.051269
21254,0.008870
21255,0.398145
21256,0.061313
21258,0.034320
21260,0.338019
21262,0.060237
21264,0.104297
21267,0.056232
21268,0.138829
21269,0.385626
21273,0.082170
21274,0.053686
21275,0.789678
21278,0.047775
21279,0.055276
21284,0.036427
21286,0.198770
21287,0.885402
21288,0.076775
21289,0.023115
21291,0.856690
21292,0.063656
21293,0.175469
21294,0.046700
21295,0.099183
21297,0.082136
21298,0.146069
21299,0.365280
21300,0.242473
21301,0.896668
21304,0.015795
21306,0.132008
21311,0.094497
21312,0.122146
21315,0.190035
21318,0.734712
21319,0.144070
21320,0.342818
21321,0.024306
21323,0.041522
21324,0.127352
21326,0.312301
21327,0.282812
21331,0.217293
21333,0.087070
21337,0.117630
21338,0.075901
21340,0.259647
21341,0.036072
21343,0.030199
21345,0.076202
21347,0.138319
21348,0.137264
21351,0.580962
21354,0.445914
21355,0.069830
21358,0.176529
21360,0.572261
21361,0.093143
21362,0.071794
21363,0.275869
21364,0.072805
21365,0.035132
21366,0.051525
21368,0.052951
21375,0.022680
21376,0.559891
21377,0.405552
21379,0.062470
21380,0.050069
21383,0.440613
21384,0.130704
21385,0.018690
21388,0.096178
21389,0.455862
21391,0.411473
21394,0.759835
21395,0.529215
21401,0.014134
21402,0.243149
21404,0.209521
21405,0.018296
21411,0.574800
21414,0.869144
21415,0.081517
21416,0.074902
21417,0.083619
21420,0.081522
21421,0.275474
21424,0.626996
21427,0.206337
21428,0.133348
21431,0.020019
21436,0.460502
21437,0.053910
21439,0.738128
21440,0.051382
21441,0.024820
21442,0.082318
21443,0.273936
21445,0.227582
21454,0.067314
21455,0.268578
21458,0.081109
21459,0.059358
21462,0.027059
21463,0.128090
21464,0.446142
21466,0.472343
21467,0.105345
21468,0.056706
21469,0.039185
21472,0.441899
21473,0.047492
21475,0.023600
21479,0.038847
21480,0.321506
21484,0.076414
21486,0.015134
21488,0.763822
21492,0.072233
21493,0.596303
21495,0.070861
21497,0.125289
21498,0.066978
21499,0.130777
21500,0.031696
21501,0.207000
21502,0.065153
21503,0.057895
21504,0.012460
21505,0.072234
21506,0.521566
21507,0.096324
21508,0.055098
21509,0.050174
21512,0.568918
21516,0.051691
21518,0.045522
21519,0.482904
21529,0.519633
21531,0.034469
21533,0.098942
21534,0.034168
21538,0.306863
21545,0.012457
21547,0.053132
21550,0.035028
21551,0.348133
21553,0.560636
21554,0.072437
21555,0.082359
21557,0.020797
21558,0.034010
21559,0.406688
21561,0.218375
21562,0.092532
21563,0.040123
21565,0.761734
21568,0.032239
21569,0.134797
21571,0.062002
21572,0.010258
21576,0.278806
21582,0.209819
21583,0.669705
21585,0.226194
21586,0.014247
21589,0.068920
21590,0.053271
21594,0.200808
21595,0.447552
21598,0.034685
21599,0.200600
21600,0.020099
21601,0.183832
21602,0.085946
21603,0.094398
21605,0.093018
21610,0.376289
21612,0.345355
21613,0.421133
21614,0.031714
21615,0.157382
21617,0.295499
21620,0.158604
21621,0.043388
21623,0.327120
21624,0.075536
21627,0.118721
21628,0.113940
21636,0.231915
21637,0.382083
21638,0.381719
21639,0.012898
21640,0.042869
21641,0.571375
21642,0.012911
21643,0.017149
21645,0.021580
21646,0.134902
21652,0.510690
21655,0.031945
21656,0.068183
21659,0.025821
21660,0.069447
21661,0.646665
21664,0.200508
21665,0.065450
21667,0.151505
21671,0.086241
21678,0.094116
21679,0.146567
21680,0.048651
21684,0.035099
21685,0.058195
21686,0.206524
21687,0.098734
21688,0.028417
21689,0.044122
21690,0.159752
21691,0.125518
21695,0.650507
21697,0.023506
21704,0.046057
21707,0.191105
21708,0.028328
21709,0.343276
21711,0.009630
21713,0.060084
21714,0.041012
21715,0.034048
21719,0.556221
21723,0.035122
21724,0.210194
21725,0.053029
21728,0.251076
21729,0.048878
21731,0.209453
21733,0.092233
21735,0.089399
21740,0.230573
21742,0.373362
21743,0.132554
21745,0.033547
21747,0.142022
21749,0.107908
21752,0.072409
21753,0.022233
21756,0.025220
21758,0.136539
21759,0.171223
21760,0.091209
21762,0.249788
21764,0.245962
21767,0.401458
21768,0.135149
21770,0.039851
21773,0.344772
21775,0.146423
21781,0.063987
21782,0.691041
21784,0.040858
21785,0.041311
21786,0.146308
21787,0.090483
21792,0.101305
21793,0.021652
21794,0.080712
21795,0.049806
21797,0.039909
21800,0.703267
21802,0.259314
21804,0.255155
21805,0.070039
21808,0.088334
21813,0.030037
21815,0.249055
21816,0.563652
21818,0.062992
21820,0.096878
21823,0.053897
21824,0.365206
21826,0.204024
21829,0.120478
21830,0.456815
21834,0.688208
21836,0.279833
21838,0.050600
21839,0.030382
21842,0.197077
21844,0.059990
21845,0.038905
21846,0.258811
21847,0.014456
21848,0.243327
21851,0.027440
21852,0.021904
21854,0.069891
21855,0.128655
21857,0.063084
21858,0.064903
21859,0.817461
21862,0.395376
21869,0.035667
21871,0.107481
21875,0.071126
21876,0.061092
21877,0.250148
21879,0.401019
21880,0.221681
21881,0.063906
21884,0.221509
21887,0.061194
21888,0.370695
21890,0.119533
21892,0.569672
21894,0.775412
21897,0.094406
21902,0.256993
21903,0.168667
21906,0.025620
21909,0.073126
21910,0.032706
21911,0.099340
21913,0.049354
21914,0.069515
21915,0.138663
21916,0.037883
21918,0.017025
21919,0.062973
21921,0.078566
21922,0.042595
21923,0.044055
21924,0.075931
21925,0.040077
21926,0.095441
21931,0.073870
21932,0.171404
21933,0.051950
21934,0.571746
21935,0.125280
21936,0.009696
21939,0.026658
21944,0.246427
21948,0.012158
21950,0.063271
21951,0.273686
21954,0.718893
21956,0.278364
21957,0.119312
21963,0.040766
21964,0.484473
21965,0.017763
21967,0.245673
21973,0.110364
21976,0.177063
21977,0.104568
21980,0.166305
21981,0.011634
21983,0.058799
21984,0.034761
21985,0.592695
21986,0.126648
21993,0.111764
21994,0.224307
21995,0.044026
21997,0.108239
22001,0.103615
22004,0.046417
22005,0.042085
22008,0.090970
22009,0.093354
22011,0.041500
22014,0.712487
22016,0.100874
22019,0.084609
22021,0.022563
22022,0.378813
22024,0.068820
22025,0.008235
22028,0.026793
22030,0.081293
22034,0.195751
22037,0.437824
22038,0.032151
22039,0.390353
22042,0.059479
22045,0.051811
22047,0.131981
22049,0.046425
22050,0.071061
22053,0.290210
22054,0.050923
22055,0.069740
22064,0.021795
22066,0.593009
22067,0.072217
22069,0.215818
22070,0.474997
22071,0.053428
22076,0.068543
22077,0.025852
22079,0.104402
22080,0.027621
22081,0.028956
22082,0.146405
22083,0.217681
22089,0.165907
22090,0.740790
22091,0.164545
22092,0.762912
22096,0.271959
22097,0.257793
22101,0.138943
22104,0.020232
22106,0.038710
22107,0.108276
22108,0.701304
22109,0.433963
22111,0.083897
22112,0.082449
22113,0.049925
22114,0.062023
22115,0.052183
22116,0.070940
22117,0.198707
22120,0.512798
22121,0.024977
22122,0.052403
22124,0.200004
22126,0.076642
22128,0.118067
22129,0.578714
22132,0.030186
22136,0.384618
22138,0.139455
22139,0.360690
22141,0.311565
22143,0.028103
22144,0.016550
22147,0.510822
22149,0.088866
22151,0.501457
22152,0.182079
22157,0.633357
22159,0.063004
22160,0.387877
22161,0.873583
22165,0.117672
22169,0.161094
22174,0.069102
22176,0.048506
22178,0.011574
22180,0.038761
22181,0.036292
22182,0.509652
22183,0.026052
22185,0.406781
22186,0.124631
22187,0.030556
22188,0.240938
22189,0.218025
22190,0.057684
22191,0.120353
22194,0.584094
22196,0.028645
22197,0.034620
22199,0.103685
22202,0.057824
22205,0.700979
22207,0.016852
22208,0.380671
22209,0.023673
22214,0.065769
22215,0.175440
22219,0.020039
22221,0.347896
22223,0.197369
22226,0.092423
22230,0.108573
22235,0.825430
22236,0.337499
22239,0.180704
22240,0.027700
22241,0.051686
22242,0.531640
22244,0.326748
22245,0.023452
22253,0.046798
22255,0.039124
22259,0.246813
22261,0.097215
22262,0.032428
22265,0.569980
22266,0.025920
22267,0.124037
22268,0.064161
22269,0.030758
22270,0.226322
22271,0.070676
22275,0.080566
22276,0.034622
22281,0.098498
22282,0.365019
22284,0.116597
22290,0.102250
22291,0.199998
22293,0.082302
22294,0.045323
22295,0.081321
22296,0.341536
22300,0.103463
22304,0.158032
22306,0.057413
22307,0.165809
22310,0.061233
22311,0.130294
22313,0.014932
22315,0.068946
22319,0.429231
22322,0.122627
22323,0.156099
22325,0.019139
22326,0.054494
22328,0.065959
22330,0.044666
22331,0.053781
22332,0.081161
22333,0.133191
22335,0.618732
22337,0.177143
22340,0.142701
22342,0.037442
22344,0.109993
22346,0.012208
22347,0.024228
22348,0.430210
22350,0.037971
22351,0.491310
22352,0.098104
22354,0.068864
22356,0.030266
22357,0.615198
22360,0.179320
22361,0.213329
22362,0.062875
22365,0.035625
22366,0.097742
22367,0.139670
22368,0.869501
22369,0.225929
22370,0.136543
22374,0.047762
22376,0.139504
22378,0.418583
22379,0.416407
22380,0.079915
22384,0.031690
22385,0.222135
22386,0.044137
22389,0.031292
22390,0.059238
22392,0.017667
22395,0.393559
22396,0.094662
22397,0.046930
22398,0.064754
22399,0.086630
22403,0.024480
22404,0.009788
22411,0.009943
22413,0.215997
22414,0.130468
22418,0.078574
22420,0.124018
22421,0.014691
22426,0.045073
22429,0.019598
22433,0.048731
22434,0.055611
22436,0.057834
22437,0.053845
22438,0.165375
22439,0.062199
22440,0.103910
22441,0.076129
22442,0.130069
22443,0.117332
22445,0.084080
22448,0.065849
22451,0.059919
22455,0.078471
22456,0.149869
22457,0.439910
22458,0.142932
22459,0.082701
22462,0.071461
22463,0.543440
22466,0.387472
22467,0.214964
22469,0.043771
22471,0.204615
22472,0.614539
22473,0.038908
22474,0.074088
22476,0.702227
22480,0.049414
22481,0.106511
22482,0.271493
22484,0.011810
22485,0.625867
22487,0.116332
22491,0.035654
22492,0.193724
22493,0.078823
22494,0.070096
22495,0.035469
22496,0.019911
22497,0.068401
22498,0.249902
22500,0.106746
22502,0.056314
22503,0.061095
22505,0.126452
22506,0.099141
22508,0.074517
22509,0.040564
22510,0.077134
22512,0.216283
22514,0.015834
22518,0.510721
22520,0.029095
22522,0.300671
22525,0.116997
22527,0.401358
22528,0.195767
22530,0.013197
22531,0.039368
22532,0.094095
22536,0.119462
22537,0.202864
22540,0.070400
22541,0.314664
22542,0.036174
22543,0.115881
22544,0.051875
22547,0.058783
22548,0.326637
22549,0.353876
22552,0.043092
22554,0.014421
22557,0.012094
22558,0.461956
22560,0.053908
22561,0.066305
22563,0.092260
22565,0.011288
22566,0.458258
22568,0.380989
22569,0.037921
22571,0.159517
22572,0.029930
22574,0.126221
22576,0.831921
22577,0.062858
22579,0.049139
22580,0.036933
22584,0.041230
22585,0.382215
22586,0.384476
22589,0.017414
22592,0.030262
22593,0.587153
22595,0.077145
22597,0.016344
22599,0.035886
22601,0.641045
22603,0.109550
22604,0.053199
22605,0.240035
22607,0.193978
22610,0.566140
22611,0.017512
22615,0.045086
22617,0.044132
22620,0.085543
22621,0.206245
22623,0.031115
22624,0.028821
22626,0.215588
22628,0.124120
22631,0.039028
22632,0.288954
22634,0.038930
22635,0.034022
22637,0.456499
22639,0.039113
22641,0.315312
22642,0.131772
22643,0.040702
22644,0.027941
22646,0.139955
22648,0.139945
22652,0.633430
22654,0.190063
22656,0.034491
22658,0.178393
22659,0.091035
22660,0.083063
22661,0.030381
22667,0.223603
22669,0.009350
22670,0.030398
22671,0.384935
22673,0.100982
22674,0.098716
22675,0.019458
22677,0.100799
22679,0.043471
22680,0.104730
22681,0.065398
22682,0.136631
22697,0.063925
22698,0.404081
22699,0.318052
22704,0.047705
22707,0.457535
22709,0.091537
22714,0.126238
22716,0.353543
22717,0.558791
22719,0.148815
22723,0.212067
22726,0.092124
22729,0.142175
22732,0.043219
22736,0.440516
22737,0.084812
22738,0.044839
22739,0.351913
22741,0.024585
22744,0.010673
22745,0.531489
22747,0.243108
22748,0.484425
22753,0.340696
22756,0.023830
22757,0.125494
22759,0.298178
22760,0.048539
22761,0.035965
22766,0.225611
22768,0.279105
22771,0.183561
22775,0.227184
22776,0.077467
22778,0.074676
22780,0.055310
22781,0.118996
22783,0.390493
22784,0.188536
22786,0.136525
22787,0.082853
22788,0.071506
22792,0.596157
22796,0.048492
22797,0.069496
22800,0.283829
22801,0.086932
22802,0.333327
22804,0.031906
22806,0.501022
22807,0.034847
22809,0.379384
22811,0.049774
22812,0.130501
22816,0.140046
22822,0.037192
22823,0.366037
22824,0.364466
22826,0.154767
22832,0.116396
22833,0.399568
22834,0.533087
22837,0.060601
22838,0.015969
22839,0.093178
22842,0.144178
22844,0.345296
22845,0.112630
22846,0.201968
22852,0.053398
22854,0.522290
22855,0.095686
22856,0.030274
22857,0.059499
22858,0.054076
22862,0.153268
22865,0.033398
22868,0.275411
22869,0.071471
22872,0.092465
22878,0.330596
22879,0.194236
22880,0.015406
22881,0.115865
22882,0.019798
22885,0.011813
22886,0.046066
22888,0.350048
22890,0.137114
22895,0.451157
22897,0.174331
22899,0.021305
22900,0.263994
22901,0.042093
22902,0.504160
22905,0.155480
22906,0.071571
22907,0.097278
22912,0.068813
22913,0.057552
22914,0.302319
22915,0.052556
22918,0.462908
22923,0.089348
22926,0.051621
22929,0.044749
22931,0.018775
22935,0.170829
22938,0.201678
22939,0.119220
22940,0.455182
22945,0.115866
22947,0.250705
22949,0.084251
22950,0.063151
22952,0.020859
22954,0.110061
22955,0.068520
22962,0.158918
22963,0.085977
22964,0.093990
22965,0.089658
22967,0.016134
22969,0.065029
22970,0.027210
22971,0.022360
22974,0.099279
22975,0.397443
22977,0.729508
22979,0.555193
22981,0.096469
22982,0.085214
22984,0.476149
22985,0.501062
22987,0.077235
22990,0.119858
22991,0.431945
22994,0.404909
22995,0.110033
22996,0.567690
22998,0.134736
22999,0.868442
23001,0.159603
23004,0.044365
23005,0.067266
23007,0.019759
23011,0.240429
23012,0.184619
23013,0.351800
23014,0.180611
23016,0.027527
23017,0.157962
23019,0.032363
23020,0.872173
23021,0.070667
23023,0.559457
23025,0.130025
23027,0.059130
23029,0.041245
23032,0.150728
23034,0.031690
23036,0.067884
23042,0.065063
23044,0.053189
23045,0.110345
23047,0.203443
23048,0.157522
23050,0.051968
23052,0.053251
23053,0.056871
23054,0.013818
23055,0.202764
23057,0.641039
23058,0.019527
23059,0.304311
23060,0.130921
23065,0.054025
23066,0.106118
23067,0.028282
23068,0.031234
23069,0.497964
23070,0.098907
23071,0.032486
23075,0.023854
23077,0.425487
23078,0.194461
23080,0.124663
23082,0.114519
23090,0.530685
23092,0.139249
23093,0.065617
23094,0.092168
23097,0.035107
23099,0.316037
23100,0.054964
23101,0.118813
23104,0.057649
23111,0.041238
23112,0.093115
23113,0.619055
23114,0.162557
23121,0.083560
23122,0.059103
23123,0.014352
23126,0.009687
23132,0.197365
23133,0.098527
23134,0.212194
23136,0.399628
23137,0.161786
23138,0.011953
23139,0.399572
23140,0.026928
23141,0.149568
23144,0.208820
23146,0.041237
23148,0.009358
23149,0.010364
23151,0.017275
23153,0.042006
23155,0.065409
23157,0.091214
23159,0.023644
23160,0.517332
23161,0.092766
23164,0.471068
23167,0.014519
23169,0.669312
23171,0.064707
23172,0.121383
23174,0.048912
23175,0.663237
23177,0.808356
23179,0.016955
23180,0.304773
23181,0.814068
23182,0.057308
23183,0.098626
23186,0.216087
23194,0.020171
23198,0.385499
23201,0.034950
23206,0.627533
23208,0.438370
23209,0.156295
23213,0.020744
23218,0.159011
23219,0.096740
23222,0.054247
23225,0.328717
23226,0.279882
23227,0.215626
23228,0.301876
23229,0.422420
23230,0.014590
23234,0.242702
23237,0.193145
23240,0.251711
23242,0.469772
23244,0.047381
23245,0.452351
23246,0.179710
23247,0.531488
23248,0.036026
23250,0.094333
23252,0.043659
23253,0.435564
23255,0.680385
23259,0.309849
23261,0.072340
23269,0.025868
23270,0.554135
23271,0.066356
23275,0.045478
23276,0.305149
23277,0.024018
23280,0.173685
23283,0.832890
23284,0.041634
23286,0.146033
23287,0.385302
23294,0.173371
23295,0.219435
23296,0.070595
23297,0.295455
23299,0.446544
23300,0.404705
23301,0.426842
23302,0.491916
23306,0.023396
23307,0.400064
23308,0.010287
23309,0.416712
23312,0.060718
23313,0.050976
23314,0.044038
23321,0.059913
23323,0.027459
23324,0.054457
23328,0.102276
23329,0.266927
23330,0.101972
23332,0.036316
23333,0.114473
23335,0.345764
23336,0.034193
23338,0.276912
23339,0.011080
23340,0.378711
23344,0.034550
23346,0.104257
23347,0.134554
23348,0.199734
23352,0.194811
23353,0.084234
23355,0.644428
23357,0.029435
23358,0.207784
23359,0.019412
23360,0.029742
23363,0.308706
23364,0.576411
23369,0.087661
23370,0.267487
23371,0.455259
23372,0.063799
23375,0.032755
23376,0.049547
23377,0.324372
23378,0.482308
23382,0.054118
23383,0.932470
23385,0.089505
23386,0.059661
23387,0.017439
23389,0.656242
23390,0.022198
23391,0.178908
23392,0.644400
23394,0.024908
23397,0.432897
23400,0.301699
23403,0.162066
23404,0.074597
23405,0.515977
23406,0.171066
23409,0.152557
23413,0.038817
23414,0.136692
